id,Timestamp,Country,Sentiment
4883,2014-02-08 07:48:12,Russia,0
4884,2014-02-13 04:12:37,Russia,1
4885,2014-02-08 15:51:02,China,0
4886,2014-02-07 16:29:28,Portugal,2
4887,2014-02-08 22:35:56,Jordan,1
4888,2014-02-20 01:18:16,Mexico,2
4889,2014-02-20 09:45:54,Canada,1
4890,2014-02-22 05:32:10,Argentina,2
4891,2014-02-19 19:53:02,France,0
4892,2014-02-08 22:22:16,Japan,1
4893,2014-02-11 04:29:18,Poland,0
4894,2014-02-22 02:14:23,Singapore,0
4895,2014-02-11 08:18:56,Vietnam,0
4896,2014-02-16 04:47:54,Ukraine,0
4897,2014-02-08 15:10:05,Brazil,0
4898,2014-02-12 05:10:49,Sweden,1
4899,2014-02-12 04:32:51,Ireland,1
4900,2014-02-21 23:43:43,Czech Republic,0
4901,2014-02-14 22:18:11,United States,1
4902,2014-02-17 04:08:14,United States,0
4903,2014-02-15 22:39:57,Russia,2
4904,2014-02-10 21:02:13,Russia,2
4905,2014-02-20 20:51:17,China,1
4906,2014-02-16 03:14:24,Portugal,1
4907,2014-02-11 18:41:56,Jordan,1
4908,2014-02-07 10:37:29,Mexico,2
4909,2014-02-08 01:53:23,Canada,0
4910,2014-02-16 17:26:30,Argentina,1
4911,2014-02-20 07:48:28,France,2
4912,2014-02-21 12:59:15,Japan,2
4913,2014-02-22 19:17:45,Poland,0
4914,2014-02-17 00:55:37,Singapore,1
4915,2014-02-10 22:58:54,Vietnam,1
4916,2014-02-07 15:50:21,Ukraine,2
4917,2014-02-11 10:42:25,Brazil,0
4918,2014-02-16 12:51:01,Sweden,0
4919,2014-02-20 01:30:03,Ireland,2
4920,2014-02-13 14:06:08,Czech Republic,0
4921,2014-02-11 12:15:42,United States,0
4922,2014-02-18 17:49:13,United States,1
4923,2014-02-22 17:53:19,Russia,1
4924,2014-02-09 01:41:05,Russia,0
4925,2014-02-10 04:14:02,China,2
4926,2014-02-20 19:36:23,Portugal,0
4927,2014-02-10 04:21:46,Jordan,2
4928,2014-02-11 02:30:12,Mexico,2
4929,2014-02-16 12:06:25,Canada,2
4930,2014-02-20 13:04:07,Argentina,2
4931,2014-02-21 06:40:29,France,2
4932,2014-02-11 05:18:28,Japan,2
4933,2014-02-17 18:32:11,Poland,0
4934,2014-02-15 09:40:25,Singapore,0
4935,2014-02-19 16:21:19,Vietnam,0
4936,2014-02-14 02:49:02,Ukraine,0
4937,2014-02-07 14:13:47,Brazil,1
4938,2014-02-17 18:47:17,Sweden,2
4939,2014-02-08 16:24:57,Ireland,1
4940,2014-02-08 15:20:25,Czech Republic,1
4941,2014-02-09 23:01:41,United States,2
4942,2014-02-12 10:34:13,United States,0
4943,2014-02-08 14:46:26,Russia,1
4944,2014-02-20 12:35:36,Russia,2
4945,2014-02-07 03:10:25,China,2
4946,2014-02-15 04:17:01,Portugal,2
4947,2014-02-07 09:15:24,Jordan,2
4948,2014-02-10 21:49:02,Mexico,1
4949,2014-02-21 17:09:49,Canada,1
4950,2014-02-13 08:42:12,Argentina,1
4951,2014-02-15 16:25:50,France,0
4952,2014-02-15 15:29:12,Japan,1
4953,2014-02-21 18:56:53,Poland,0
4954,2014-02-15 06:47:42,Singapore,1
4955,2014-02-15 00:25:06,Vietnam,0
4956,2014-02-18 04:31:10,Ukraine,0
4957,2014-02-09 20:13:37,Brazil,0
4958,2014-02-14 10:36:11,Sweden,2
4959,2014-02-12 16:41:26,Ireland,0
4960,2014-02-17 21:44:28,Czech Republic,1
4961,2014-02-08 22:09:08,United States,0
4962,2014-02-13 08:49:41,United States,0
4963,2014-02-08 00:54:33,Russia,2
4964,2014-02-21 22:41:05,Russia,1
4965,2014-02-13 01:14:44,China,2
4966,2014-02-14 23:14:34,Portugal,0
4967,2014-02-14 12:14:32,Jordan,0
4968,2014-02-13 15:11:14,Mexico,0
4969,2014-02-20 07:43:04,Canada,1
4970,2014-02-21 07:52:54,Argentina,1
4971,2014-02-10 02:46:15,France,0
4972,2014-02-13 06:32:22,Japan,0
4973,2014-02-12 01:10:03,Poland,1
4974,2014-02-18 07:27:23,Singapore,2
4975,2014-02-15 00:39:45,Vietnam,2
4976,2014-02-20 05:26:38,Ukraine,2
4977,2014-02-08 17:42:31,Brazil,2
4978,2014-02-15 12:32:10,Sweden,0
4979,2014-02-17 07:24:45,Ireland,0
4980,2014-02-19 14:11:07,Czech Republic,2
4981,2014-02-17 12:13:48,United States,2
4982,2014-02-20 13:01:52,United States,0
4983,2014-02-20 21:42:14,Russia,1
4984,2014-02-10 03:33:36,Russia,2
4985,2014-02-16 02:38:28,China,2
4986,2014-02-21 22:41:32,Portugal,1
4987,2014-02-16 01:54:48,Jordan,1
4988,2014-02-20 01:43:05,Mexico,2
4989,2014-02-21 05:27:50,Canada,2
4990,2014-02-12 06:44:09,Argentina,1
4991,2014-02-08 00:36:21,France,0
4992,2014-02-12 21:22:18,Japan,0
4993,2014-02-09 11:36:43,Poland,2
4994,2014-02-14 06:36:41,Singapore,0
4995,2014-02-14 05:38:34,Vietnam,2
4996,2014-02-13 11:31:20,Ukraine,0
4997,2014-02-14 01:45:30,Brazil,0
4998,2014-02-07 04:53:35,Sweden,0
4999,2014-02-07 20:13:50,Ireland,2
5000,2014-02-08 00:06:08,Czech Republic,2
5001,2014-02-09 18:54:20,United States,0
5002,2014-02-20 04:33:12,United States,2
5003,2014-02-09 05:33:15,Russia,0
5004,2014-02-11 14:56:37,Russia,1
5005,2014-02-16 03:44:12,China,2
5006,2014-02-07 23:30:03,Portugal,2
5007,2014-02-08 08:08:11,Jordan,0
5008,2014-02-20 03:20:26,Mexico,0
5009,2014-02-15 04:42:31,Canada,0
5010,2014-02-22 22:31:47,Argentina,0
5011,2014-02-17 05:07:58,France,1
5012,2014-02-19 22:04:35,Japan,0
5013,2014-02-22 16:44:19,Poland,1
5014,2014-02-21 04:35:04,Singapore,1
5015,2014-02-11 13:01:34,Vietnam,2
5016,2014-02-15 07:20:46,Ukraine,1
5017,2014-02-08 10:27:51,Brazil,1
5018,2014-02-18 19:35:42,Sweden,2
5019,2014-02-19 05:43:05,Ireland,0
5020,2014-02-17 22:28:02,Czech Republic,2
5021,2014-02-18 06:06:26,United States,1
5022,2014-02-17 03:24:28,United States,2
5023,2014-02-20 23:14:51,Russia,1
5024,2014-02-20 09:55:09,Russia,0
5025,2014-02-11 10:25:30,China,0
5026,2014-02-09 05:16:49,Portugal,1
5027,2014-02-18 04:42:09,Jordan,1
5028,2014-02-13 16:17:38,Mexico,2
5029,2014-02-08 23:40:32,Canada,2
5030,2014-02-07 21:23:56,Argentina,2
5031,2014-02-16 00:07:28,France,1
5032,2014-02-22 13:52:13,Japan,2
5033,2014-02-12 19:13:05,Poland,0
5034,2014-02-19 06:19:00,Singapore,2
5035,2014-02-11 09:38:32,Vietnam,2
5036,2014-02-14 14:52:57,Ukraine,1
5037,2014-02-15 13:43:20,Brazil,2
5038,2014-02-07 18:46:18,Sweden,1
5039,2014-02-09 09:43:06,Ireland,0
5040,2014-02-16 20:23:58,Czech Republic,2
5041,2014-02-08 04:33:37,United States,0
5042,2014-02-12 14:10:49,United States,0
5043,2014-02-12 18:26:46,Russia,1
5044,2014-02-08 22:40:20,Russia,2
5045,2014-02-14 09:38:27,China,1
5046,2014-02-17 17:48:23,Portugal,0
5047,2014-02-09 13:36:59,Jordan,0
5048,2014-02-08 04:45:59,Mexico,1
5049,2014-02-11 19:24:53,Canada,2
5050,2014-02-08 05:14:47,Argentina,1
5051,2014-02-20 14:11:01,France,0
5052,2014-02-20 20:08:01,Japan,1
5053,2014-02-20 01:05:14,Poland,1
5054,2014-02-16 09:37:20,Singapore,0
5055,2014-02-18 02:22:31,Vietnam,0
5056,2014-02-16 22:18:14,Ukraine,1
5057,2014-02-22 09:51:02,Brazil,0
5058,2014-02-14 21:33:19,Sweden,1
5059,2014-02-08 04:29:12,Ireland,2
5060,2014-02-07 10:57:04,Czech Republic,2
5061,2014-02-10 02:05:16,United States,2
5062,2014-02-07 02:12:11,United States,1
5063,2014-02-09 05:23:09,Russia,2
5064,2014-02-11 17:27:06,Russia,2
5065,2014-02-12 03:08:42,China,0
5066,2014-02-16 21:04:14,Portugal,1
5067,2014-02-19 03:17:24,Jordan,0
5068,2014-02-20 08:39:34,Mexico,1
5069,2014-02-09 06:28:59,Canada,2
5070,2014-02-19 17:11:17,Argentina,2
5071,2014-02-07 16:36:22,France,0
5072,2014-02-09 00:57:42,Japan,0
5073,2014-02-07 11:29:38,Poland,1
5074,2014-02-14 02:42:50,Singapore,0
5075,2014-02-20 13:04:27,Vietnam,1
5076,2014-02-07 10:40:41,Ukraine,1
5077,2014-02-09 08:09:09,Brazil,0
5078,2014-02-11 07:13:18,Sweden,1
5079,2014-02-07 05:34:23,Ireland,1
5080,2014-02-12 23:18:25,Czech Republic,1
5081,2014-02-22 04:58:12,United States,2
5082,2014-02-19 16:05:54,United States,0
5083,2014-02-17 10:14:23,Russia,2
5084,2014-02-15 23:42:09,Russia,2
5085,2014-02-11 21:38:15,China,1
5086,2014-02-18 12:53:38,Portugal,0
5087,2014-02-12 15:25:31,Jordan,0
5088,2014-02-13 23:18:08,Mexico,0
5089,2014-02-08 16:52:26,Canada,1
5090,2014-02-15 12:33:22,Argentina,0
5091,2014-02-15 10:10:03,France,1
5092,2014-02-10 05:43:42,Japan,1
5093,2014-02-16 04:38:52,Poland,2
5094,2014-02-15 04:02:58,Singapore,1
5095,2014-02-09 10:24:53,Vietnam,2
5096,2014-02-22 20:34:50,Ukraine,2
5097,2014-02-19 07:49:22,Brazil,2
5098,2014-02-17 10:32:54,Sweden,2
5099,2014-02-10 22:21:45,Ireland,2
5100,2014-02-10 15:26:19,Czech Republic,1
5101,2014-02-10 12:18:46,United States,0
5102,2014-02-22 12:56:43,United States,2
5103,2014-02-21 16:28:03,Russia,1
5104,2014-02-22 06:03:02,Russia,0
5105,2014-02-08 22:51:59,China,1
5106,2014-02-18 07:33:40,Portugal,0
5107,2014-02-19 11:45:18,Jordan,2
5108,2014-02-21 08:12:14,Mexico,0
5109,2014-02-11 01:49:55,Canada,2
5110,2014-02-20 12:21:16,Argentina,0
5111,2014-02-07 23:08:35,France,0
5112,2014-02-16 19:33:47,Japan,0
5113,2014-02-21 01:54:46,Poland,1
5114,2014-02-15 21:56:29,Singapore,2
5115,2014-02-07 13:53:27,Vietnam,2
5116,2014-02-12 19:34:07,Ukraine,0
5117,2014-02-09 02:45:27,Brazil,0
5118,2014-02-12 15:57:51,Sweden,0
5119,2014-02-08 00:24:50,Ireland,1
5120,2014-02-12 16:23:38,Czech Republic,0
5121,2014-02-18 07:30:23,United States,1
5122,2014-02-21 13:41:00,United States,0
5123,2014-02-19 17:39:27,Russia,0
5124,2014-02-21 01:20:00,Russia,2
5125,2014-02-14 10:00:42,China,0
5126,2014-02-14 21:03:46,Portugal,1
5127,2014-02-08 10:40:59,Jordan,0
5128,2014-02-12 04:55:27,Mexico,1
5129,2014-02-07 01:35:01,Canada,0
5130,2014-02-13 05:54:15,Argentina,2
5131,2014-02-10 06:09:53,France,0
5132,2014-02-09 09:45:10,Japan,2
5133,2014-02-08 09:40:31,Poland,2
5134,2014-02-11 06:21:03,Singapore,0
5135,2014-02-12 07:18:35,Vietnam,1
5136,2014-02-21 09:32:51,Ukraine,0
5137,2014-02-15 15:55:53,Brazil,0
5138,2014-02-18 09:10:54,Sweden,1
5139,2014-02-20 00:24:31,Ireland,2
5140,2014-02-11 10:54:17,Czech Republic,1
5141,2014-02-07 08:33:44,United States,1
5142,2014-02-12 08:34:30,United States,2
5143,2014-02-19 23:05:41,Russia,1
5144,2014-02-10 19:24:11,Russia,0
5145,2014-02-09 03:39:50,China,0
5146,2014-02-15 11:10:59,Portugal,1
5147,2014-02-08 11:19:57,Jordan,0
5148,2014-02-11 22:51:28,Mexico,1
5149,2014-02-07 08:53:30,Canada,1
5150,2014-02-11 04:11:44,Argentina,1
5151,2014-02-18 20:29:39,France,0
5152,2014-02-14 18:09:51,Japan,0
5153,2014-02-09 20:47:06,Poland,0
5154,2014-02-18 03:52:18,Singapore,2
5155,2014-02-12 18:46:30,Vietnam,0
5156,2014-02-08 10:08:09,Ukraine,2
5157,2014-02-17 17:20:34,Brazil,1
5158,2014-02-14 17:27:26,Sweden,0
5159,2014-02-16 08:26:42,Ireland,2
5160,2014-02-18 21:37:11,Czech Republic,0
5161,2014-02-10 19:36:44,United States,0
5162,2014-02-12 02:41:54,United States,1
5163,2014-02-17 22:42:31,Russia,1
5164,2014-02-16 07:37:57,Russia,0
5165,2014-02-12 18:10:30,China,2
5166,2014-02-14 23:11:58,Portugal,2
5167,2014-02-13 19:14:34,Jordan,2
5168,2014-02-14 16:51:47,Mexico,1
5169,2014-02-10 07:20:29,Canada,2
5170,2014-02-12 22:53:06,Argentina,2
5171,2014-02-15 00:13:10,France,1
5172,2014-02-21 08:51:35,Japan,2
5173,2014-02-12 19:56:19,Poland,0
5174,2014-02-11 21:38:50,Singapore,1
5175,2014-02-13 07:20:49,Vietnam,2
5176,2014-02-09 15:27:32,Ukraine,2
5177,2014-02-13 20:25:35,Brazil,1
5178,2014-02-17 05:44:37,Sweden,0
5179,2014-02-22 02:44:57,Ireland,1
5180,2014-02-18 06:24:03,Czech Republic,1
5181,2014-02-22 10:11:30,United States,0
5182,2014-02-08 22:25:05,United States,0
5183,2014-02-12 13:03:51,Russia,2
5184,2014-02-18 06:37:26,Russia,1
5185,2014-02-19 17:09:53,China,1
5186,2014-02-22 02:43:39,Portugal,1
5187,2014-02-10 21:30:46,Jordan,0
5188,2014-02-15 15:49:48,Mexico,1
5189,2014-02-20 05:49:19,Canada,0
5190,2014-02-13 18:18:09,Argentina,1
5191,2014-02-10 22:58:54,France,1
5192,2014-02-11 17:09:33,Japan,2
5193,2014-02-10 10:20:06,Poland,2
5194,2014-02-07 16:07:42,Singapore,0
5195,2014-02-15 04:00:12,Vietnam,1
5196,2014-02-22 16:10:15,Ukraine,0
5197,2014-02-14 19:49:43,Brazil,2
5198,2014-02-22 03:34:43,Sweden,1
5199,2014-02-22 11:13:28,Ireland,2
5200,2014-02-07 11:00:14,Czech Republic,2
5201,2014-02-21 12:35:02,United States,0
5202,2014-02-07 18:53:43,United States,2
5203,2014-02-21 13:20:29,Russia,2
5204,2014-02-11 14:02:02,Russia,1
5205,2014-02-21 00:03:39,China,2
5206,2014-02-09 07:51:24,Portugal,0
5207,2014-02-19 15:17:06,Jordan,2
5208,2014-02-12 00:17:56,Mexico,1
5209,2014-02-18 23:29:11,Canada,2
5210,2014-02-08 23:06:48,Argentina,2
5211,2014-02-13 02:02:17,France,2
5212,2014-02-14 23:09:05,Japan,0
5213,2014-02-20 08:59:18,Poland,0
5214,2014-02-14 16:53:40,Singapore,0
5215,2014-02-07 19:15:36,Vietnam,2
5216,2014-02-08 04:12:54,Ukraine,0
5217,2014-02-08 17:41:21,Brazil,2
5218,2014-02-08 03:14:40,Sweden,0
5219,2014-02-13 03:22:05,Ireland,2
5220,2014-02-22 09:18:21,Czech Republic,2
5221,2014-02-12 23:54:18,United States,2
5222,2014-02-18 07:48:21,United States,1
5223,2014-02-17 19:10:51,Russia,2
5224,2014-02-17 23:33:36,Russia,2
5225,2014-02-21 05:13:37,China,1
5226,2014-02-21 11:20:21,Portugal,2
5227,2014-02-10 15:23:21,Jordan,2
5228,2014-02-09 07:10:38,Mexico,1
5229,2014-02-10 07:22:23,Canada,1
5230,2014-02-07 00:00:06,Argentina,0
5231,2014-02-15 13:01:42,France,0
5232,2014-02-18 23:52:49,Japan,2
5233,2014-02-07 21:54:56,Poland,2
5234,2014-02-08 07:46:14,Singapore,0
5235,2014-02-20 08:45:28,Vietnam,1
5236,2014-02-14 07:32:57,Ukraine,1
5237,2014-02-22 18:18:11,Brazil,0
5238,2014-02-10 17:53:47,Sweden,0
5239,2014-02-13 21:13:58,Ireland,1
5240,2014-02-09 03:56:19,Czech Republic,2
5241,2014-02-17 15:38:52,United States,1
5242,2014-02-21 22:02:04,United States,1
5243,2014-02-10 10:47:33,Russia,2
5244,2014-02-08 10:00:40,Russia,0
5245,2014-02-18 19:51:58,China,0
5246,2014-02-22 20:01:54,Portugal,2
5247,2014-02-20 10:40:12,Jordan,0
5248,2014-02-14 03:22:17,Mexico,1
5249,2014-02-22 14:21:10,Canada,0
5250,2014-02-17 03:53:23,Argentina,0
5251,2014-02-19 18:13:26,France,0
5252,2014-02-14 00:48:36,Japan,2
5253,2014-02-11 03:34:15,Poland,1
5254,2014-02-16 05:36:27,Singapore,2
5255,2014-02-14 21:49:57,Vietnam,0
5256,2014-02-16 12:33:25,Ukraine,1
5257,2014-02-14 04:25:50,Brazil,0
5258,2014-02-21 21:43:43,Sweden,0
5259,2014-02-08 21:32:00,Ireland,1
5260,2014-02-18 02:49:21,Czech Republic,2
5261,2014-02-18 08:13:57,United States,0
5262,2014-02-14 07:45:07,United States,1
5263,2014-02-20 03:13:27,Russia,0
5264,2014-02-14 17:12:59,Russia,1
5265,2014-02-15 03:25:09,China,2
5266,2014-02-16 02:03:38,Portugal,0
5267,2014-02-14 12:01:31,Jordan,1
5268,2014-02-16 01:14:24,Mexico,2
5269,2014-02-12 18:54:18,Canada,1
5270,2014-02-09 04:57:33,Argentina,1
5271,2014-02-18 21:53:05,France,1
5272,2014-02-18 07:29:51,Japan,0
5273,2014-02-12 22:23:22,Poland,1
5274,2014-02-12 09:39:27,Singapore,1
5275,2014-02-07 20:48:22,Vietnam,1
5276,2014-02-14 20:34:36,Ukraine,0
5277,2014-02-19 01:31:35,Brazil,1
5278,2014-02-19 06:33:58,Sweden,0
5279,2014-02-09 18:36:35,Ireland,0
5280,2014-02-15 13:43:31,Czech Republic,1
5281,2014-02-13 01:42:56,United States,1
5282,2014-02-15 06:58:32,United States,1
5283,2014-02-21 02:14:45,Russia,1
5284,2014-02-14 05:31:18,Russia,2
5285,2014-02-11 01:53:40,China,2
5286,2014-02-20 18:14:36,Portugal,1
5287,2014-02-12 19:24:19,Jordan,2
5288,2014-02-11 13:04:25,Mexico,0
5289,2014-02-12 14:51:26,Canada,0
5290,2014-02-08 17:36:10,Argentina,1
5291,2014-02-17 19:44:43,France,2
5292,2014-02-12 11:13:53,Japan,2
5293,2014-02-19 21:20:15,Poland,2
5294,2014-02-18 04:34:21,Singapore,1
5295,2014-02-15 14:12:52,Vietnam,2
5296,2014-02-12 23:12:06,Ukraine,2
5297,2014-02-10 19:33:53,Brazil,0
5298,2014-02-21 04:31:27,Sweden,0
5299,2014-02-07 05:54:11,Ireland,0
5300,2014-02-15 09:39:28,Czech Republic,2
5301,2014-02-07 10:52:14,United States,1
5302,2014-02-18 22:10:54,United States,0
5303,2014-02-07 00:47:04,Russia,2
5304,2014-02-21 08:46:16,Russia,2
5305,2014-02-22 10:30:24,China,2
5306,2014-02-18 02:12:23,Portugal,0
5307,2014-02-18 18:35:11,Jordan,1
5308,2014-02-17 00:49:19,Mexico,2
5309,2014-02-12 07:08:06,Canada,0
5310,2014-02-11 18:42:03,Argentina,0
5311,2014-02-15 15:16:18,France,0
5312,2014-02-12 06:26:10,Japan,1
5313,2014-02-22 03:36:26,Poland,2
5314,2014-02-20 18:00:07,Singapore,0
5315,2014-02-12 02:25:13,Vietnam,1
5316,2014-02-14 11:17:38,Ukraine,1
5317,2014-02-22 19:50:38,Brazil,1
5318,2014-02-13 10:04:56,Sweden,1
5319,2014-02-12 05:34:17,Ireland,2
5320,2014-02-22 07:31:02,Czech Republic,2
5321,2014-02-10 13:06:43,United States,1
5322,2014-02-15 21:34:01,United States,0
5323,2014-02-21 03:29:30,Russia,2
5324,2014-02-10 09:43:38,Russia,1
5325,2014-02-16 20:31:03,China,1
5326,2014-02-15 05:17:24,Portugal,1
5327,2014-02-12 08:28:17,Jordan,0
5328,2014-02-22 13:58:46,Mexico,0
5329,2014-02-18 22:39:27,Canada,1
5330,2014-02-09 20:54:52,Argentina,0
5331,2014-02-17 12:32:09,France,2
5332,2014-02-15 23:33:48,Japan,1
5333,2014-02-19 00:44:16,Poland,1
5334,2014-02-08 22:34:04,Singapore,0
5335,2014-02-19 05:36:32,Vietnam,2
5336,2014-02-20 16:06:29,Ukraine,0
5337,2014-02-22 18:45:10,Brazil,0
5338,2014-02-08 06:17:31,Sweden,1
5339,2014-02-12 06:28:06,Ireland,1
5340,2014-02-15 17:03:11,Czech Republic,2
5341,2014-02-19 00:03:57,United States,1
5342,2014-02-19 04:33:14,United States,0
5343,2014-02-21 11:49:31,Russia,1
5344,2014-02-08 06:39:49,Russia,1
5345,2014-02-17 17:34:32,China,2
5346,2014-02-22 04:48:19,Portugal,2
5347,2014-02-15 17:25:30,Jordan,2
5348,2014-02-10 22:04:29,Mexico,2
5349,2014-02-07 22:31:42,Canada,1
5350,2014-02-07 16:36:46,Argentina,0
5351,2014-02-19 22:58:30,France,1
5352,2014-02-17 07:48:12,Japan,2
5353,2014-02-10 03:52:18,Poland,2
5354,2014-02-09 07:07:48,Singapore,1
5355,2014-02-07 23:31:55,Vietnam,0
5356,2014-02-09 18:31:24,Ukraine,2
5357,2014-02-14 03:54:58,Brazil,2
5358,2014-02-14 01:14:14,Sweden,1
5359,2014-02-08 20:35:07,Ireland,0
5360,2014-02-17 17:30:52,Czech Republic,0
5361,2014-02-16 00:14:49,United States,0
5362,2014-02-13 03:50:17,United States,0
5363,2014-02-09 11:04:13,Russia,0
5364,2014-02-07 19:47:10,Russia,1
5365,2014-02-08 22:07:47,China,2
5366,2014-02-20 13:21:39,Portugal,1
5367,2014-02-16 06:27:52,Jordan,2
5368,2014-02-08 08:49:37,Mexico,1
5369,2014-02-08 07:04:14,Canada,1
5370,2014-02-21 11:58:07,Argentina,0
5371,2014-02-20 11:07:39,France,2
5372,2014-02-20 22:22:44,Japan,2
5373,2014-02-16 18:02:01,Poland,0
5374,2014-02-12 13:51:27,Singapore,0
5375,2014-02-16 10:13:23,Vietnam,0
5376,2014-02-09 21:43:10,Ukraine,0
5377,2014-02-19 03:15:03,Brazil,0
5378,2014-02-19 15:21:05,Sweden,1
5379,2014-02-11 04:32:09,Ireland,0
5380,2014-02-19 01:05:13,Czech Republic,0
5381,2014-02-21 02:01:02,United States,0
5382,2014-02-07 12:19:27,United States,0
5383,2014-02-09 17:17:35,Russia,0
5384,2014-02-21 09:51:08,Russia,1
5385,2014-02-11 09:11:23,China,2
5386,2014-02-13 10:36:12,Portugal,2
5387,2014-02-14 16:32:54,Jordan,1
5388,2014-02-16 08:47:02,Mexico,2
5389,2014-02-14 03:32:00,Canada,2
5390,2014-02-22 09:25:37,Argentina,1
5391,2014-02-16 17:19:13,France,1
5392,2014-02-13 01:16:39,Japan,2
5393,2014-02-22 13:23:29,Poland,2
5394,2014-02-20 14:18:51,Singapore,1
5395,2014-02-07 16:34:14,Vietnam,2
5396,2014-02-13 13:11:10,Ukraine,1
5397,2014-02-15 03:39:56,Brazil,2
5398,2014-02-14 12:14:58,Sweden,0
5399,2014-02-07 01:00:50,Ireland,0
5400,2014-02-16 06:29:07,Czech Republic,1
5401,2014-02-07 11:03:47,United States,1
5402,2014-02-20 17:06:04,United States,1
5403,2014-02-11 19:00:08,Russia,1
5404,2014-02-17 09:00:29,Russia,2
5405,2014-02-21 06:45:47,China,2
5406,2014-02-07 05:37:20,Portugal,2
5407,2014-02-19 22:09:38,Jordan,1
5408,2014-02-10 15:38:30,Mexico,1
5409,2014-02-20 22:40:42,Canada,2
5410,2014-02-11 19:05:06,Argentina,0
5411,2014-02-22 10:20:00,France,2
5412,2014-02-19 00:49:43,Japan,0
5413,2014-02-16 15:49:14,Poland,2
5414,2014-02-22 10:55:12,Singapore,1
5415,2014-02-13 22:34:19,Vietnam,2
5416,2014-02-17 22:28:27,Ukraine,0
5417,2014-02-22 12:41:49,Brazil,1
5418,2014-02-22 06:18:33,Sweden,1
5419,2014-02-14 10:00:39,Ireland,1
5420,2014-02-22 13:45:24,Czech Republic,2
5421,2014-02-09 00:26:22,United States,0
5422,2014-02-11 11:21:45,United States,1
5423,2014-02-15 01:18:42,Russia,2
5424,2014-02-15 11:22:18,Russia,1
5425,2014-02-21 22:50:57,China,2
5426,2014-02-20 17:56:30,Portugal,2
5427,2014-02-09 20:37:54,Jordan,0
5428,2014-02-22 16:01:42,Mexico,1
5429,2014-02-12 09:25:33,Canada,2
5430,2014-02-07 14:03:38,Argentina,2
5431,2014-02-14 14:04:53,France,0
5432,2014-02-12 04:17:38,Japan,1
5433,2014-02-08 09:40:37,Poland,2
5434,2014-02-19 08:01:14,Singapore,0
5435,2014-02-09 04:46:20,Vietnam,0
5436,2014-02-18 01:31:11,Ukraine,0
5437,2014-02-09 04:50:55,Brazil,1
5438,2014-02-09 23:37:18,Sweden,0
5439,2014-02-16 20:00:05,Ireland,0
5440,2014-02-12 22:05:41,Czech Republic,1
5441,2014-02-08 09:11:30,United States,2
5442,2014-02-15 20:09:16,United States,2
5443,2014-02-11 05:14:49,Russia,0
5444,2014-02-19 06:22:36,Russia,2
5445,2014-02-22 06:36:45,China,0
5446,2014-02-07 11:07:26,Portugal,1
5447,2014-02-09 03:30:03,Jordan,2
5448,2014-02-16 05:44:42,Mexico,0
5449,2014-02-18 09:38:38,Canada,2
5450,2014-02-20 17:13:51,Argentina,1
5451,2014-02-09 09:08:24,France,0
5452,2014-02-15 13:00:50,Japan,2
5453,2014-02-22 18:10:41,Poland,1
5454,2014-02-10 19:40:09,Singapore,1
5455,2014-02-07 06:06:38,Vietnam,2
5456,2014-02-12 16:34:41,Ukraine,1
5457,2014-02-16 11:04:34,Brazil,0
5458,2014-02-22 12:52:24,Sweden,1
5459,2014-02-13 01:50:29,Ireland,2
5460,2014-02-19 06:35:47,Czech Republic,0
5461,2014-02-08 01:50:49,United States,1
5462,2014-02-16 16:28:45,United States,1
5463,2014-02-21 13:54:34,Russia,2
5464,2014-02-11 06:39:51,Russia,1
5465,2014-02-09 13:34:49,China,0
5466,2014-02-16 15:04:58,Portugal,2
5467,2014-02-15 13:54:22,Jordan,1
5468,2014-02-11 09:58:25,Mexico,1
5469,2014-02-17 08:09:58,Canada,2
5470,2014-02-19 09:23:54,Argentina,2
5471,2014-02-18 14:18:41,France,1
5472,2014-02-18 07:46:20,Japan,2
5473,2014-02-18 00:10:41,Poland,2
5474,2014-02-07 04:56:33,Singapore,1
5475,2014-02-11 18:50:43,Vietnam,1
5476,2014-02-15 10:38:58,Ukraine,1
5477,2014-02-11 20:51:47,Brazil,0
5478,2014-02-13 03:23:27,Sweden,0
5479,2014-02-09 04:23:24,Ireland,0
5480,2014-02-09 11:26:12,Czech Republic,2
5481,2014-02-22 21:13:16,United States,0
5482,2014-02-18 06:36:08,United States,0
5483,2014-02-10 22:20:10,Russia,2
5484,2014-02-17 17:49:40,Russia,0
5485,2014-02-14 05:24:38,China,2
5486,2014-02-17 21:21:54,Portugal,2
5487,2014-02-18 10:59:27,Jordan,1
5488,2014-02-08 02:13:17,Mexico,1
5489,2014-02-20 00:42:35,Canada,2
5490,2014-02-21 23:18:18,Argentina,0
5491,2014-02-14 13:04:27,France,2
5492,2014-02-07 01:06:34,Japan,1
5493,2014-02-22 09:55:31,Poland,0
5494,2014-02-14 00:31:43,Singapore,1
5495,2014-02-16 01:27:34,Vietnam,2
5496,2014-02-21 01:52:12,Ukraine,2
5497,2014-02-09 06:33:13,Brazil,2
5498,2014-02-15 02:13:28,Sweden,0
5499,2014-02-10 11:10:49,Ireland,0
5500,2014-02-21 01:55:47,Czech Republic,2
5501,2014-02-13 17:16:21,United States,1
5502,2014-02-08 03:52:40,United States,0
5503,2014-02-21 09:34:21,Russia,2
5504,2014-02-14 11:44:06,Russia,0
5505,2014-02-16 14:17:49,China,1
